time,id,target,item_id
2024-01-01 00:00:03.290000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:03.300000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:03.310000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:03.320000,FKI0012411281731,8.996605579665824,A
2024-01-01 00:00:03.330000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:03.340000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:03.350000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:03.360000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:03.370000,FKI0012411281731,8.997559519394342,A
2024-01-01 00:00:03.380000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:03.390000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:03.400000,FKI0012411281731,8.979434664552475,A
2024-01-01 00:00:03.410000,FKI0012411281731,8.978480724823957,A
2024-01-01 00:00:03.420000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:03.430000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:03.440000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:03.450000,FKI0012411281731,8.992789820751746,A
2024-01-01 00:00:03.460000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:03.470000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.480000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.490000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:03.500000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:03.510000,FKI0012411281731,8.993743760480266,A
2024-01-01 00:00:03.520000,FKI0012411281731,8.994697700208784,A
2024-01-01 00:00:03.530000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:03.540000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:03.550000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:03.560000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:03.570000,FKI0012411281731,8.988974061837668,A
2024-01-01 00:00:03.580000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:03.590000,FKI0012411281731,8.990881941294708,A
2024-01-01 00:00:03.600000,FKI0012411281731,8.989928001566188,A
2024-01-01 00:00:03.610000,FKI0012411281731,8.983250423466552,A
2024-01-01 00:00:03.620000,FKI0012411281731,8.976572845366917,A
2024-01-01 00:00:03.630000,FKI0012411281731,8.978480724823957,A
2024-01-01 00:00:03.640000,FKI0012411281731,8.982296483738033,A
2024-01-01 00:00:03.650000,FKI0012411281731,8.984204363195072,A
2024-01-01 00:00:03.660000,FKI0012411281731,8.98611224265211,A
2024-01-01 00:00:03.670000,FKI0012411281731,8.990881941294708,A
